,Party,https://www.govtrack.us/congress/votes/78-1943/s1,https://www.govtrack.us/congress/votes/78-1943/s2,https://www.govtrack.us/congress/votes/78-1943/s3,https://www.govtrack.us/congress/votes/78-1943/s4,https://www.govtrack.us/congress/votes/78-1943/s5,https://www.govtrack.us/congress/votes/78-1943/s6,https://www.govtrack.us/congress/votes/78-1943/s7,https://www.govtrack.us/congress/votes/78-1943/s8,https://www.govtrack.us/congress/votes/78-1943/s9,https://www.govtrack.us/congress/votes/78-1943/s10,https://www.govtrack.us/congress/votes/78-1943/s11,https://www.govtrack.us/congress/votes/78-1943/s12,https://www.govtrack.us/congress/votes/78-1943/s13,https://www.govtrack.us/congress/votes/78-1943/s14,https://www.govtrack.us/congress/votes/78-1943/s15,https://www.govtrack.us/congress/votes/78-1943/s16,https://www.govtrack.us/congress/votes/78-1943/s17,https://www.govtrack.us/congress/votes/78-1943/s18,https://www.govtrack.us/congress/votes/78-1943/s19,https://www.govtrack.us/congress/votes/78-1943/s20,https://www.govtrack.us/congress/votes/78-1943/s21,https://www.govtrack.us/congress/votes/78-1943/s22,https://www.govtrack.us/congress/votes/78-1943/s23,https://www.govtrack.us/congress/votes/78-1943/s24,https://www.govtrack.us/congress/votes/78-1943/s25,https://www.govtrack.us/congress/votes/78-1943/s26,https://www.govtrack.us/congress/votes/78-1943/s27,https://www.govtrack.us/congress/votes/78-1943/s28,https://www.govtrack.us/congress/votes/78-1943/s29,https://www.govtrack.us/congress/votes/78-1943/s30,https://www.govtrack.us/congress/votes/78-1943/s31,https://www.govtrack.us/congress/votes/78-1943/s32,https://www.govtrack.us/congress/votes/78-1943/s33,https://www.govtrack.us/congress/votes/78-1943/s34,https://www.govtrack.us/congress/votes/78-1943/s35,https://www.govtrack.us/congress/votes/78-1943/s36,https://www.govtrack.us/congress/votes/78-1943/s37,https://www.govtrack.us/congress/votes/78-1943/s38,https://www.govtrack.us/congress/votes/78-1943/s39,https://www.govtrack.us/congress/votes/78-1943/s40,https://www.govtrack.us/congress/votes/78-1943/s41,https://www.govtrack.us/congress/votes/78-1943/s42,https://www.govtrack.us/congress/votes/78-1943/s43,https://www.govtrack.us/congress/votes/78-1943/s44,https://www.govtrack.us/congress/votes/78-1943/s45,https://www.govtrack.us/congress/votes/78-1943/s46,https://www.govtrack.us/congress/votes/78-1943/s47,https://www.govtrack.us/congress/votes/78-1943/s48,https://www.govtrack.us/congress/votes/78-1943/s49,https://www.govtrack.us/congress/votes/78-1943/s50,https://www.govtrack.us/congress/votes/78-1943/s51,https://www.govtrack.us/congress/votes/78-1943/s52,https://www.govtrack.us/congress/votes/78-1943/s53,https://www.govtrack.us/congress/votes/78-1943/s54,https://www.govtrack.us/congress/votes/78-1943/s55,https://www.govtrack.us/congress/votes/78-1943/s56,https://www.govtrack.us/congress/votes/78-1943/s57,https://www.govtrack.us/congress/votes/78-1943/s58,https://www.govtrack.us/congress/votes/78-1943/s59,https://www.govtrack.us/congress/votes/78-1943/s60,https://www.govtrack.us/congress/votes/78-1943/s61,https://www.govtrack.us/congress/votes/78-1943/s62,https://www.govtrack.us/congress/votes/78-1943/s63,https://www.govtrack.us/congress/votes/78-1943/s64,https://www.govtrack.us/congress/votes/78-1943/s65,https://www.govtrack.us/congress/votes/78-1943/s66,https://www.govtrack.us/congress/votes/78-1943/s67,https://www.govtrack.us/congress/votes/78-1943/s68,https://www.govtrack.us/congress/votes/78-1943/s69,https://www.govtrack.us/congress/votes/78-1943/s70,https://www.govtrack.us/congress/votes/78-1943/s71,https://www.govtrack.us/congress/votes/78-1943/s72,https://www.govtrack.us/congress/votes/78-1943/s73,https://www.govtrack.us/congress/votes/78-1943/s74,https://www.govtrack.us/congress/votes/78-1943/s75,https://www.govtrack.us/congress/votes/78-1943/s76,https://www.govtrack.us/congress/votes/78-1943/s77,https://www.govtrack.us/congress/votes/78-1943/s78,https://www.govtrack.us/congress/votes/78-1943/s79,https://www.govtrack.us/congress/votes/78-1943/s80,https://www.govtrack.us/congress/votes/78-1943/s81,https://www.govtrack.us/congress/votes/78-1943/s82,https://www.govtrack.us/congress/votes/78-1943/s83,https://www.govtrack.us/congress/votes/78-1943/s84,https://www.govtrack.us/congress/votes/78-1943/s85,https://www.govtrack.us/congress/votes/78-1943/s86,https://www.govtrack.us/congress/votes/78-1943/s87,https://www.govtrack.us/congress/votes/78-1943/s88,https://www.govtrack.us/congress/votes/78-1943/s89,https://www.govtrack.us/congress/votes/78-1943/s90,https://www.govtrack.us/congress/votes/78-1943/s91,https://www.govtrack.us/congress/votes/78-1943/s92,https://www.govtrack.us/congress/votes/78-1943/s93,https://www.govtrack.us/congress/votes/78-1943/s94,https://www.govtrack.us/congress/votes/78-1943/s95,https://www.govtrack.us/congress/votes/78-1943/s96,https://www.govtrack.us/congress/votes/78-1943/s97,https://www.govtrack.us/congress/votes/78-1943/s98,https://www.govtrack.us/congress/votes/78-1943/s99,https://www.govtrack.us/congress/votes/78-1943/s100,https://www.govtrack.us/congress/votes/78-1943/s101,https://www.govtrack.us/congress/votes/78-1943/s102,https://www.govtrack.us/congress/votes/78-1943/s103,https://www.govtrack.us/congress/votes/78-1943/s104,https://www.govtrack.us/congress/votes/78-1943/s105,https://www.govtrack.us/congress/votes/78-1943/s106,https://www.govtrack.us/congress/votes/78-1943/s107,https://www.govtrack.us/congress/votes/78-1943/s108,https://www.govtrack.us/congress/votes/78-1943/s109,https://www.govtrack.us/congress/votes/78-1943/s110,https://www.govtrack.us/congress/votes/78-1943/s111,https://www.govtrack.us/congress/votes/78-1943/s112,https://www.govtrack.us/congress/votes/78-1943/s113,https://www.govtrack.us/congress/votes/78-1943/s114,https://www.govtrack.us/congress/votes/78-1943/s115,https://www.govtrack.us/congress/votes/78-1943/s116,https://www.govtrack.us/congress/votes/78-1943/s117,https://www.govtrack.us/congress/votes/78-1943/s118,https://www.govtrack.us/congress/votes/78-1943/s119,https://www.govtrack.us/congress/votes/78-1943/s120,https://www.govtrack.us/congress/votes/78-1943/s121,https://www.govtrack.us/congress/votes/78-1943/s122
"Sen. Hattie Caraway [D, 1931-1944]",D,0.5,0.0,1.0,1.0,0.0,0.5,1.0,1.0,1.0,0.0,0.0,0.5,0.0,1.0,0.0,0.0,1.0,1.0,1.0,0.5,0.5,0.5,1.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,0.5,0.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.5,0.5,0.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,1,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0
"Sen. John “Chan” Gurney [R, 1939-1950]",R,0.5,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.5,0.5,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,1,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,1.0,0.0,0.0,1.0,0.0,1.0
"Sen. John McClellan [D, 1943-1977]",D,0.0,0.0,1.0,1.0,1.0,1.0,0.5,0.5,0.5,0.5,0.5,0.5,0.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.5,0.5,0.5,0.5,0.5,0.5,0.5,1.0,1.0,0.0,1.0,0.0,1.0,0.5,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.5,1.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,1,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0
"Sen. Millard Tydings [D, 1927-1950]",D,0.5,0.0,1.0,0.0,1.0,0.5,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,0.5,0.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,1.0,1.0,0.5,0.0,1.0,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,1.0,1.0,0.0,0.5,0.5,0.5,0.5,1.0,0.5,1.0,0.0,0.5,1.0,1.0,1.0,1.0,0.5,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,1,0.0,0.5,0.5,0.5,0.5,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0
"Sen. Joseph Ball [R, 1940-1948]",R,0.5,0.5,0.5,0.0,0.5,1.0,1.0,0.5,0.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,0.5,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.5,0.5,0.5,1.0,0.0,1.0,0.0,0.0,0.0,0.5,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.5,0.5,0.5,0.0,0.0,0.0,0.0,1.0,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,1.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.0,1.0,0.5,1.0
"Sen. Frederick Van Nuys [D, 1933-1944]",D,0.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,0.5,0.0,0.5,1.0,0.5,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.5,1.0,1.0,0.0,1.0,1.0,1.0,0.5,0.0,0.5,1.0,1.0,0.5,1.0,1.0,1.0,1.0,0.5,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,1,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0
"Sen. Carter Glass [D, 1931-1946]",D,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5
"Sen. James Eastland [D, 1943-1978]",D,0.0,0.5,0.5,0.5,0.5,1.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.5,0.5,0.5,0.5,0.5,0.5,1.0,1.0,0.5,1.0,0.0,1.0,1.0,1.0,1.0,1.0,0.5,1.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,0.5,1.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.5,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.5,1.0,0.0,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.5,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
"Sen. Ellison Smith [D, 1927-1944]",D,0.5,0.5,0.5,0.5,0.5,0.5,1.0,0.5,0.5,0.5,0.5,1.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.5,1.0,1.0,1.0,0.5,1.0,1.0,0.0,0.0,0.0,1.0,0.5,1.0,1.0,1.0,0.0,0.0,0.5,0.5,1.0,0.5,1.0,0.5,0.5,0.0,1.0,1.0,0.5,0.5,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,1,0.0,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.0,1.0,0.0,0.5,1.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.5,1.0
"Sen. Alexander Wiley [R, 1939-1962]",R,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,0.5,1.0,0.5,1.0,0.5,0.0,1.0,1.0,0.5,0.5,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.5,0.5,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.5,0.5,0.5,0.5,0.0,1.0,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,1,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.5,0.5,0.0,1.0,1.0,0.0,0.5,1.0,0.0,0.0,1.0,1.0
"Sen. James Mead [D, 1938-1946]",D,0.0,0.0,1.0,1.0,0.5,1.0,1.0,0.5,1.0,0.0,0.0,1.0,1.0,1.0,0.5,0.5,0.5,0.5,1.0,1.0,0.0,0.5,1.0,0.0,1.0,0.0,0.0,0.5,0.5,1.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.5,0.0,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,1,1.0,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,1.0,1.0,0.0,0.5,1.0,0.0,0.0,1.0,1.0,0.0,0.5,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,0.5,1.0,1.0
"Sen. Thomas “Tom” Connally [D, 1929-1952]",D,0.0,0.5,1.0,1.0,0.5,0.5,1.0,1.0,1.0,0.5,0.0,0.5,0.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.5,0.5,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.5,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.5,1.0,1.0,1.0,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,1.0,0.5,0.5,0.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.5,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5
"Sen. Harry Byrd [D, 1933-1965]",D,0.5,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.5,1.0,1.0,0.5,1.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,0.5,0.5,1.0,0.0,1.0,1.0,1.0,1.0,0.5,1.0,0.5,0.5,0.5,0.5,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.5,0.0,1.0,0.5,1.0,0.0,0.0,0.5,1.0,1.0,1.0,0.5,1.0,1.0,0.5,0.5,0.5,0.5,0.5,0.5,0.5,1,0.0,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.5,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.5,0.5
"Sen. Richard Russell Jr. [D, 1933-1971]",D,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.5,1.0,1.0,1.0,1.0,0.5,0.5,0.5,0.5,0.5,0.5,1.0,1.0,1.0,1.0,0.5,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.5,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.5,0.0,1.0,1.0,0.0,0.5,0.5,0.5,0.0,0.0,1,0.5,0.5,0.5,0.5,0.5,0.5,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.5
"Sen. Arthur Vandenberg [R, 1928-1951]",R,0.5,1.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,1,1.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,0.5,0.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0
"Sen. Peter Gerry [D, 1935-1946]",D,0.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.5,1.0,1.0,1.0,1.0,1.0,0.5,0.5,0.5,0.5,1.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,0.5,0.5,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.5,0.5,0.5,0.5,0.5,0.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,1,0.0,0.5,0.5,0.5,0.5,1.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.5,0.5,0.5,1.0,1.0,1.0,1.0,0.0,0.5,0.5,0.0,1.0,0.5,1.0,0.0,0.0,0.0,1.0
"Sen. James Scrugham [D, 1942-1945]",D,0.0,0.5,0.5,0.5,0.5,1.0,1.0,0.0,1.0,0.5,0.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,0.5,0.5,1.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.5,0.5,0.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,1,0.0,0.5,0.0,0.5,0.5,0.5,0.5,0.5,0.5,0.5,1.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0
"Sen. Edward Robertson [R, 1943-1948]",R,1.0,1.0,0.0,0.0,0.5,0.0,1.0,1.0,0.0,0.5,0.5,0.5,0.0,1.0,0.0,0.0,1.0,1.0,0.5,1.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.5,0.5,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.5,0.5,0.5,0.5,0.5,0.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0
"Sen. Francis Maloney [D, 1935-1945]",D,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.5,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,0.5,1.0,0.0,1.0,1.0,1.0,0.0,1.0,0.5,0.5,0.5,0.5,0.5,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,1,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,0.5,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.5,0.5,0.5,0.5,0.5,0.5
"Sen. Charles Brooks [R, 1940-1948]",R,0.5,1.0,1.0,0.0,1.0,0.5,1.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.5,0.5,0.5,0.5,0.5,0.5,0.0,0.0,0.5,0.0,0.0,0.0,0.0,1.0,1.0,0.5,0.5,1.0,0.5,1.0,1.0,1.0,0.0,1.0,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.0,1.0,1.0,1.0,0.0,0.0,0.5,0.5,0.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.5,0.5,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,1,0.0,0.5,0.5,0.5,0.5,1.0,1.0,1.0,1.0,0.5,0.5,0.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.5,1.0,0.0,1.0,0.0,1.0
"Sen. James Murray [D, 1934-1960]",D,0.0,0.5,0.5,0.5,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.5,0.5,0.5,0.5,0.5,0.5,1.0,1.0,0.5,0.5,1.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.0,1.0,1.0,0.5,1.0,1.0,0.5,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.5,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,1.0,1.0,1.0,1.0,0.5,0.5,0.5,0.5,0.5,0.5,0.0,0.0,1.0,0.5,0.5,0.5,0.5,0.0,1.0,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.0,0.0,0.5,0.0,1.0,1.0,1.0,1.0
